awaypos,card_type,comment,del,elapsed,elapsed_plus,event_incident_typefk,goal_type,homepos,id,injury_time,match_id,n,pos_x,pos_y,possession,sortorder,stats,subtype,type,value
40,,60,,68,,352,,60,2670190,,3494,131,,,,1,,possession,special,
46,,54,,89,,352,,54,2670497,,3494,144,,,,0,,possession,special,
60,,40,,22,,352,,40,2668596,,3495,59,,,,0,,possession,special,
53,,47,,44,,352,,47,2668661,,3495,122,,,,0,,possession,special,
52,,48,,70,,352,,48,2668776,,3495,178,,,,0,,possession,special,
49,,51,,88,,352,,51,2668850,,3495,226,,,,5,,possession,special,
48,,52,,24,,352,,52,2669319,,3496,28,,,,0,,possession,special,
38,,62,,45,,352,,62,2669639,,3496,71,,,,0,,possession,special,
40,,60,,69,,352,,60,2670186,,3496,138,,,,4,,possession,special,
37,,63,,88,,352,,63,2670466,,3496,88,,,,1,,possession,special,
55,,45,,33,,352,,45,2669469,,3497,85,,,,0,,possession,special,
58,,42,,45,,352,,42,2669657,,3497,116,,,,1,,possession,special,
,,67,1,71,,352,,,2670204,,3497,174,,,,0,,possession,special,
53,,47,,71,,352,,47,2670210,,3497,175,,,,0,,possession,special,
52,,48,,90,,352,,48,2670494,,3497,226,,,,0,,possession,special,
56,,44,,22,,352,,44,2669313,,3498,45,,,,1,,possession,special,
51,,49,,45,1,352,,49,2669703,,3498,95,,,,1,,possession,special,
47,,53,,68,,352,,53,2670163,,3498,140,,,,2,,possession,special,
54,,46,,90,2,352,,46,2670551,,3498,227,,,,2,,possession,special,
49,,51,,23,,352,,51,2684882,,3499,55,,,,2,,possession,special,
43,,57,,45,2,352,,57,2685185,,3499,113,,,,1,,possession,special,
43,,57,,72,,352,,57,2685561,,3499,176,,,,0,,possession,special,
42,,58,,89,,352,,58,2685749,,3499,204,,,,4,,possession,special,
33,,67,,23,,352,,67,2684031,,3500,78,,,,2,,possession,special,
32,,68,,44,,352,,68,2684191,,3500,131,,,,2,,possession,special,
34,,66,,71,,352,,66,2684605,,3500,121,,,,1,,possession,special,
34,,66,,89,,352,,66,2684813,,3500,156,,,,2,,possession,special,
45,,55,,20,,352,,55,2688858,,3501,60,,,,2,,possession,special,
50,,50,,44,,352,,50,2688977,,3501,131,,,,0,,possession,special,
48,,52,,64,,352,,52,2689101,,3501,186,,,,0,,possession,special,
49,,51,,90,3,352,,51,2689238,,3501,287,,,,6,,possession,special,
45,,55,,23,,352,,55,2684876,,3502,44,,,,0,,possession,special,
48,,52,,45,,352,,52,2685150,,3502,90,,,,0,,possession,special,
52,,48,,67,,352,,48,2685497,,3502,110,,,,1,,possession,special,
53,,47,,87,,352,,47,2685699,,3502,174,,,,0,,possession,special,
60,,40,,28,,352,,40,2681502,,3503,43,,,,0,,possession,special,
57,,43,,41,,352,,43,2681615,,3503,102,,,,0,,possession,special,
65,,35,,45,,352,,35,2681725,,3503,105,,,,0,,possession,special,
65,,35,,90,,352,,35,2682306,,3503,239,,,,0,,possession,special,
48,,52,,20,,352,,52,2685558,,3504,12,,,,1,,possession,special,
55,,45,,42,,352,,45,2685791,,3504,73,,,,3,,possession,special,
58,,42,,66,,352,,42,2686103,,3504,95,,,,0,,possession,special,
53,,47,,89,,352,,47,2686333,,3504,224,,,,2,,possession,special,
57,,43,,26,,352,,43,2680878,,3505,66,,,,0,,possession,special,
49,,51,,44,,352,,51,2680961,,3505,109,,,,2,,possession,special,
52,,48,,63,,352,,48,2681085,,3505,164,,,,0,,possession,special,
58,,42,,89,,352,,42,2681193,,3505,224,,,,3,,possession,special,
58,,42,,16,,352,,42,2681396,,3506,72,,,,2,,possession,special,
,,50,1,45,,352,,,2681647,,3506,117,,,,0,,possession,special,
53,,47,,45,,352,,47,2681657,,3506,48,,,,0,,possession,special,
61,,39,,62,,352,,39,2681926,,3506,115,,,,2,,possession,special,
54,,46,,76,,352,,46,2682083,,3506,199,,,,0,,possession,special,
52,,48,,90,1,352,,48,2682246,,3506,218,,,,0,,possession,special,
49,,51,,22,,352,,51,2684313,,3507,85,,,,1,,possession,special,
48,,52,,44,,352,,52,2684525,,3507,136,,,,0,,possession,special,
46,,54,,64,,352,,54,2684939,,3507,208,,,,3,,possession,special,
58,,42,,23,,352,,42,2681456,,3508,39,,,,0,,possession,special,
55,,45,,43,,352,,45,2681629,,3508,68,,,,1,,possession,special,
57,,43,,67,,352,,43,2681996,,3508,120,,,,2,,possession,special,
51,,49,,88,,352,,49,2682228,,3508,135,,,,2,,possession,special,
44,,56,,24,,352,,56,2696699,,3509,28,,,,0,,possession,special,
48,,52,,45,,352,,52,2697001,,3509,45,,,,0,,possession,special,
47,,53,,69,,352,,53,2697470,,3509,146,,,,1,,possession,special,
56,,44,,28,,352,,44,2696748,,3510,54,,,,0,,possession,special,
49,,51,,73,,352,,51,2697539,,3510,148,,,,0,,possession,special,
49,,51,,90,3,352,,51,2697862,,3510,195,,,,0,,possession,special,
43,,57,,24,,352,,57,2757313,,3511,31,,,,0,,possession,special,
44,,56,,45,,352,,56,2757419,,3511,92,,,,4,,possession,special,
44,,56,,67,,352,,56,2757640,,3511,121,,,,5,,possession,special,
48,,52,,85,,352,,52,2757759,,3511,162,,,,1,,possession,special,
43,,57,,25,,352,,57,2696732,,3512,14,,,,0,,possession,special,
37,,63,,43,,352,,63,2696996,,3512,84,,,,0,,possession,special,
38,,62,,68,,352,,62,2697475,,3512,167,,,,0,,possession,special,
40,,60,,90,4,352,,60,2697885,,3512,232,,,,0,,possession,special,
46,,54,,25,,352,,54,2755159,,3513,58,,,,2,,possession,special,
38,,62,,44,,352,,62,2755250,,3513,63,,,,3,,possession,special,
43,,57,,68,,352,,57,2755376,,3513,111,,,,0,,possession,special,
46,,54,,88,,352,,54,2755469,,3513,126,,,,2,,possession,special,
51,,49,,26,,352,,49,2698943,,3514,63,,,,0,,possession,special,
49,,51,,43,,352,,51,2699014,,3514,106,,,,0,,possession,special,
48,,52,,68,,352,,52,2699210,,3514,198,,,,2,,possession,special,
49,,51,,89,,352,,51,2699330,,3514,243,,,,1,,possession,special,
59,,41,,20,,352,,41,2696645,,3515,46,,,,3,,possession,special,
62,,38,,43,,352,,38,2696968,,3515,97,,,,1,,possession,special,
60,,40,,63,,352,,40,2697368,,3515,157,,,,1,,possession,special,
61,,39,,88,,352,,39,2697765,,3515,252,,,,1,,possession,special,
41,,59,,17,,352,,59,2696620,,3516,35,,,,2,,possession,special,
39,,61,,45,,352,,61,2697015,,3516,94,,,,1,,possession,special,
44,,56,,82,,352,,56,2697683,,3516,205,,,,3,,possession,special,
43,,57,,90,1,352,,57,2697830,,3516,222,,,,1,,possession,special,
51,,49,,20,,352,,49,2699479,,3517,32,,,,3,,possession,special,
54,,46,,44,,352,,46,2699642,,3517,81,,,,0,,possession,special,
49,,51,,65,,352,,51,2699813,,3517,140,,,,0,,possession,special,
56,,44,,87,,352,,44,2699922,,3517,177,,,,0,,possession,special,
34,,66,,16,,352,,66,2755116,,3518,29,,,,0,,possession,special,
50,,50,,42,,352,,50,2755239,,3518,78,,,,0,,possession,special,
45,,55,,62,,352,,55,2755345,,3518,132,,,,1,,possession,special,
44,,56,,89,,352,,56,2755461,,3518,205,,,,0,,possession,special,
74,,26,,22,,352,,26,2711467,,3519,47,,,,3,,possession,special,
69,,31,,45,1,352,,31,2711898,,3519,85,,,,1,,possession,special,
73,,27,,67,,352,,27,2712546,,3519,123,,,,1,,possession,special,
62,,38,,89,,352,,38,2712996,,3519,164,,,,0,,possession,special,
57,,43,,16,,352,,43,2716259,,3520,32,,,,0,,possession,special,
50,,50,,41,,352,,50,2716473,,3520,107,,,,0,,possession,special,
55,,45,,65,,352,,45,2716757,,3520,139,,,,0,,possession,special,
53,,47,,89,,352,,47,2716968,,3520,223,,,,2,,possession,special,
42,,58,,26,,352,,58,2719519,,3521,105,,,,0,,possession,special,
46,,54,,45,,352,,54,2719567,,3521,126,,,,0,,possession,special,
50,,50,,66,,352,,50,2719645,,3521,121,,,,1,,possession,special,
48,,52,,87,,352,,52,2719706,,3521,202,,,,1,,possession,special,
39,,61,,12,,352,,61,2711260,,3522,33,,,,1,,possession,special,
46,,54,,32,,352,,54,2711637,,3522,83,,,,2,,possession,special,
51,,49,,41,,352,,49,2711817,,3522,105,,,,0,,possession,special,
47,,53,,77,,352,,53,2712771,,3522,211,,,,0,,possession,special,
49,,51,,77,,352,,51,2713166,,3522,257,,,,1,,possession,special,
55,,45,,90,,352,,45,2713177,,3522,258,,,,1,,possession,special,
43,,57,,23,,352,,57,2711479,,3523,82,,,,0,,possession,special,
47,,53,,45,4,352,,53,2711956,,3523,167,,,,1,,possession,special,
49,,51,,71,,352,,51,2712672,,3523,180,,,,3,,possession,special,
46,,54,,90,3,352,,54,2713111,,3523,201,,,,1,,possession,special,
59,,41,,25,,352,,41,2711492,,3524,45,,,,0,,possession,special,
49,,51,,45,2,352,,51,2711901,,3524,88,,,,0,,possession,special,
48,,52,,71,,352,,52,2712623,,3524,153,,,,0,,possession,special,
49,,51,,90,2,352,,51,2713058,,3524,179,,,,0,,possession,special,
40,,60,,20,,352,,60,2711430,,3525,48,,,,2,,possession,special,
52,,48,,44,,352,,48,2711859,,3525,85,,,,1,,possession,special,
51,,49,,65,,352,,49,2712483,,3525,125,,,,0,,possession,special,
47,,53,,86,,352,,53,2712934,,3525,167,,,,1,,possession,special,
54,,46,,15,,352,,46,2715172,,3526,43,,,,0,,possession,special,
45,,55,,41,,352,,55,2715325,,3526,135,,,,1,,possession,special,
54,,46,,62,,352,,46,2715582,,3526,166,,,,2,,possession,special,
44,,56,,81,,352,,56,2715711,,3526,155,,,,0,,possession,special,
45,,55,,21,,352,,55,2711459,,3527,33,,,,0,,possession,special,
43,,57,,44,,352,,57,2711873,,3527,77,,,,1,,possession,special,
39,,61,,64,,352,,61,2712490,,3527,127,,,,0,,possession,special,
41,,59,,90,3,352,,59,2713116,,3527,179,,,,1,,possession,special,
64,,36,,31,,352,,36,2711627,,3528,89,,,,1,,possession,special,
63,,37,,55,,352,,37,2712247,,3528,144,,,,0,,possession,special,
65,,35,,82,,352,,35,2712876,,3528,186,,,,0,,possession,special,
56,,44,,90,,352,,44,2713151,,3528,199,,,,0,,possession,special,
48,,52,,24,,352,,52,2732428,,3529,44,,,,1,,possession,special,
47,,53,,45,,352,,53,2732641,,3529,96,,,,3,,possession,special,
53,,47,,67,,352,,47,2732818,,3529,138,,,,0,,possession,special,
55,,45,,90,1,352,,45,2732987,,3529,210,,,,1,,possession,special,
50,,50,,21,,352,,50,2735602,,3530,38,,,,2,,possession,special,
37,,63,,45,2,352,,63,2735659,,3530,94,,,,1,,possession,special,
38,,62,,65,,352,,62,2735700,,3530,129,,,,0,,possession,special,
39,,61,,90,,352,,61,2735746,,3530,173,,,,3,,possession,special,
36,,64,,22,,352,,64,2731948,,3531,36,,,,3,,possession,special,
42,,58,,45,1,352,,58,2732137,,3531,90,,,,2,,possession,special,
41,,59,,67,,352,,59,2732462,,3531,138,,,,0,,possession,special,
40,,60,,90,,352,,60,2732670,,3531,176,,,,1,,possession,special,
34,,66,,26,,352,,66,2727693,,3532,45,,,,0,,possession,special,
40,,60,,45,,352,,60,2727956,,3532,83,,,,0,,possession,special,
48,,52,,68,,352,,52,2728421,,3532,131,,,,0,,possession,special,
40,,60,,90,2,352,,60,2728777,,3532,194,,,,0,,possession,special,
40,,60,,20,,352,,60,2726612,,3533,45,,,,2,,possession,special,
49,,51,,44,,352,,51,2726788,,3533,107,,,,2,,possession,special,
54,,46,,66,,352,,46,2727031,,3533,169,,,,0,,possession,special,
39,,61,,89,,352,,61,2727203,,3533,236,,,,0,,possession,special,
57,,43,,23,,352,,43,2729211,,3534,57,,,,0,,possession,special,
48,,52,,43,,352,,52,2729342,,3534,104,,,,1,,possession,special,
56,,44,,68,,352,,44,2729627,,3534,176,,,,0,,possession,special,
48,,52,,82,,352,,52,2729710,,3534,207,,,,2,,possession,special,
49,,51,,90,3,352,,51,2729766,,3534,220,,,,0,,possession,special,
69,,31,,22,,352,,31,2731205,,3535,103,,,,2,,possession,special,
47,,53,,45,,352,,53,2731404,,3535,132,,,,0,,possession,special,
45,,55,,67,,352,,55,2731699,,3535,207,,,,5,,possession,special,
46,,54,,90,,352,,54,2731879,,3535,206,,,,3,,possession,special,
37,,63,,23,,352,,63,2727660,,3536,69,,,,0,,possession,special,
47,,53,,31,,352,,53,2727786,,3536,91,,,,3,,possession,special,
49,,51,,45,1,352,,51,2727988,,3536,138,,,,2,,possession,special,
45,,55,,68,,352,,55,2728455,,3536,201,,,,0,,possession,special,
45,,55,,72,,352,,55,2728521,,3536,210,,,,1,,possession,special,
45,,55,,90,2,352,,55,2728805,,3536,250,,,,0,,possession,special,
53,,47,,33,,352,,47,2727812,,3537,98,,,,2,,possession,special,
48,,52,,45,,352,,52,2728017,,3537,138,,,,2,,possession,special,
54,,46,,70,,352,,46,2728472,,3537,194,,,,1,,possession,special,
53,,47,,83,,352,,47,2728679,,3537,195,,,,3,,possession,special,
76,,24,,20,,352,,24,2727613,,3538,18,,,,1,,possession,special,
55,,45,,42,,352,,45,2727910,,3538,55,,,,0,,possession,special,
61,,39,,65,,352,,39,2728418,,3538,181,,,,1,,possession,special,
47,,53,,90,1,352,,53,2728800,,3538,203,,,,5,,possession,special,
53,,47,,22,,352,,47,2745593,,3539,41,,,,1,,possession,special,
48,,52,,43,,352,,52,2745895,,3539,126,,,,4,,possession,special,
51,,49,,67,,352,,49,2746392,,3539,119,,,,2,,possession,special,
51,,49,,89,,352,,49,2746693,,3539,196,,,,3,,possession,special,
55,,45,,25,,352,,45,2748973,,3540,86,,,,3,,possession,special,
53,,47,,45,1,352,,47,2749136,,3540,72,,,,1,,possession,special,
51,,49,,73,,352,,49,2749454,,3540,177,,,,4,,possession,special,
49,,51,,90,1,352,,51,2749565,,3540,208,,,,1,,possession,special,
43,,57,,20,,352,,57,2749920,,3541,55,,,,1,,possession,special,
53,,47,,44,,352,,47,2750096,,3541,118,,,,4,,possession,special,
54,,46,,64,,352,,46,2750292,,3541,174,,,,3,,possession,special,
52,,48,,90,1,352,,48,2750527,,3541,238,,,,1,,possession,special,
53,,47,,24,,352,,47,2745608,,3542,54,,,,0,,possession,special,
44,,56,,45,2,352,,56,2745984,,3542,109,,,,0,,possession,special,
56,,44,,70,,352,,44,2746436,,3542,172,,,,0,,possession,special,
43,,57,,90,4,352,,57,2746773,,3542,221,,,,3,,possession,special,
52,,48,,27,,352,,48,2747040,,3543,53,,,,0,,possession,special,
61,,39,,44,,352,,39,2747175,,3543,146,,,,2,,possession,special,
51,,49,,66,,352,,49,2747415,,3543,200,,,,0,,possession,special,
59,,41,,86,,352,,41,2747554,,3543,225,,,,0,,possession,special,
50,,50,,25,,352,,50,2752983,,3544,51,,,,0,,possession,special,
40,,60,,45,1,352,,60,2753041,,3544,93,,,,2,,possession,special,
43,,57,,71,,352,,57,2753115,,3544,151,,,,2,,possession,special,
41,,59,,90,1,352,,59,2753161,,3544,193,,,,1,,possession,special,
36,,64,,23,,352,,64,2745596,,3545,67,,,,0,,possession,special,
47,,53,,44,,352,,53,2745907,,3545,68,,,,1,,possession,special,
53,,47,,67,,352,,47,2746394,,3545,87,,,,0,,possession,special,
48,,52,,90,1,352,,52,2746726,,3545,153,,,,1,,possession,special,
51,,49,,16,,352,,49,2745920,,3546,45,,,,0,,possession,special,
44,,56,,25,,352,,56,2746004,,3546,39,,,,5,,possession,special,
60,,40,,41,,352,,40,2746185,,3546,29,,,,2,,possession,special,
45,,55,,66,,352,,55,2746796,,3546,118,,,,2,,possession,special,
39,,61,,86,,352,,61,2746911,,3546,159,,,,1,,possession,special,
51,,49,,23,,352,,49,2745619,,3547,53,,,,2,,possession,special,
54,,46,,45,,352,,46,2745937,,3547,107,,,,0,,possession,special,
59,,41,,71,,352,,41,2746487,,3547,159,,,,0,,possession,special,
53,,47,,82,,352,,47,2746629,,3547,189,,,,0,,possession,special,
,,48,1,90,3,352,,,2746802,,3547,217,,,,0,,possession,special,
53,,47,,90,3,352,,47,2746835,,3547,225,,,,3,,possession,special,
54,,46,,26,,352,,46,2745648,,3548,27,,,,3,,possession,special,
56,,44,,45,1,352,,44,2745934,,3548,49,,,,4,,possession,special,
53,,47,,70,,352,,47,2746446,,3548,133,,,,4,,possession,special,
50,,50,,90,2,352,,50,2746743,,3548,162,,,,1,,possession,special,
31,,69,,17,,352,,69,2770954,,3549,40,,,,1,,possession,special,
43,,57,,29,,352,,57,2771015,,3549,69,,,,0,,possession,special,
48,,52,,62,,352,,52,2771184,,3549,207,,,,2,,possession,special,
49,,51,,86,,352,,51,2771287,,3549,217,,,,3,,possession,special,
63,,37,,24,,352,,37,2761285,,3550,9,,,,1,,possession,special,
58,,42,,45,1,352,,42,2761395,,3550,119,,,,1,,possession,special,
54,,46,,70,,352,,46,2761527,,3550,144,,,,0,,possession,special,
56,,44,,90,6,352,,44,2761659,,3550,196,,,,0,,possession,special,
46,,54,,22,,352,,54,2765278,,3551,46,,,,1,,possession,special,
40,,60,,45,1,352,,60,2765582,,3551,148,,,,1,,possession,special,
42,,58,,66,,352,,58,2765990,,3551,84,,,,2,,possession,special,
40,,60,,90,,352,,60,2766362,,3551,145,,,,1,,possession,special,
55,,45,,23,,352,,45,2765301,,3552,38,,,,0,,possession,special,
53,,47,,45,,352,,47,2765570,,3552,103,,,,0,,possession,special,
50,,50,,88,,352,,50,2766342,,3552,151,,,,0,,possession,special,
55,,45,,68,,352,,45,2766354,,3552,146,,,,1,,possession,special,
49,,51,,24,,352,,51,2765989,,3553,50,,,,0,,possession,special,
28,,72,,45,1,352,,72,2766322,,3553,180,,,,1,,possession,special,
48,,52,,61,,352,,52,2766505,,3553,101,,,,0,,possession,special,
45,,55,,90,2,352,,55,2766719,,3553,208,,,,2,,possession,special,
39,,61,,22,,352,,61,2765281,,3554,40,,,,1,,possession,special,
48,,52,,45,,352,,52,2765568,,3554,152,,,,2,,possession,special,
43,,57,,69,,352,,57,2766031,,3554,121,,,,0,,possession,special,
52,,48,,90,2,352,,48,2766390,,3554,161,,,,0,,possession,special,
53,,47,,41,,352,,47,2765502,,3555,83,,,,0,,possession,special,
61,,39,,22,,352,,39,2771042,,3556,35,,,,1,,possession,special,
67,,33,,44,,352,,33,2771111,,3556,161,,,,0,,possession,special,
66,,34,,67,,352,,34,2771266,,3556,128,,,,1,,possession,special,
62,,38,,89,,352,,38,2771343,,3556,185,,,,0,,possession,special,
49,,51,,22,,352,,51,2764433,,3557,43,,,,2,,possession,special,
47,,53,,42,,352,,53,2764570,,3557,96,,,,1,,possession,special,
55,,45,,65,,352,,45,2764901,,3557,157,,,,0,,possession,special,
50,,50,,90,2,352,,50,2765240,,3557,223,,,,0,,possession,special,
66,,34,,17,,352,,34,2765211,,3558,45,,,,0,,possession,special,
56,,44,,41,,352,,44,2765518,,3558,166,,,,0,,possession,special,
60,,40,,67,,352,,40,2765980,,3558,214,,,,1,,possession,special,
59,,41,,89,,352,,41,2766329,,3558,232,,,,0,,possession,special,
45,,55,,21,,352,,55,2779617,,3559,27,,,,2,,possession,special,
60,,40,,45,1,352,,40,2780194,,3559,45,,,,0,,possession,special,
55,,45,,66,,352,,45,2780832,,3559,124,,,,2,,possession,special,
53,,47,,89,,352,,47,2781422,,3559,133,,,,1,,possession,special,
53,,47,,25,,352,,47,2779680,,3560,24,,,,0,,possession,special,
53,,47,,45,1,352,,47,2780181,,3560,168,,,,1,,possession,special,
45,,55,,69,,352,,55,2780868,,3560,205,,,,0,,possession,special,
39,,61,,90,1,352,,61,2781444,,3560,163,,,,3,,possession,special,
70,,30,,24,,352,,30,2779650,,3561,50,,,,2,,possession,special,
45,,55,,45,1,352,,55,2780175,,3561,89,,,,2,,possession,special,
56,,44,,66,,352,,44,2780796,,3561,184,,,,2,,possession,special,
51,,49,,90,,352,,49,2781412,,3561,242,,,,2,,possession,special,
63,,37,,24,,352,,37,2779666,,3562,52,,,,1,,possession,special,
40,,60,,43,,352,,60,2780120,,3562,108,,,,0,,possession,special,
46,,54,,68,,352,,54,2780891,,3562,179,,,,0,,possession,special,
52,,48,,89,,352,,48,2781431,,3562,231,,,,1,,possession,special,
30,,70,,20,,352,,70,2779580,,3563,55,,,,3,,possession,special,
48,,52,,40,,352,,52,2780014,,3563,103,,,,0,,possession,special,
35,,65,,68,,352,,65,2780817,,3563,190,,,,1,,possession,special,
45,,55,,86,,352,,55,2781288,,3563,236,,,,0,,possession,special,
36,,64,,23,,352,,64,2779632,,3564,36,,,,0,,possession,special,
37,,63,,43,,352,,63,2780097,,3564,70,,,,1,,possession,special,
37,,63,,67,,352,,63,2780874,,3564,116,,,,1,,possession,special,
34,,66,,90,,352,,66,2781458,,3564,153,,,,1,,possession,special,
24,,76,,22,,352,,76,2779622,,3565,17,,,,0,,possession,special,
34,,66,,45,,352,,66,2780151,,3565,42,,,,0,,possession,special,
35,,65,,70,,352,,65,2780971,,3565,100,,,,1,,possession,special,
80,,20,,30,,352,,20,2779815,,3566,23,,,,0,,possession,special,
63,,37,,44,,352,,37,2780200,,3566,96,,,,1,,possession,special,
58,,42,,68,,352,,42,2780986,,3566,172,,,,0,,possession,special,
47,,53,,25,,352,,53,2779699,,3567,65,,,,0,,possession,special,
46,,54,,45,1,352,,54,2780222,,3567,55,,,,1,,possession,special,
47,,53,,68,,352,,53,2780894,,3567,136,,,,0,,possession,special,
46,,54,,90,2,352,,54,2781495,,3567,179,,,,0,,possession,special,
57,,43,,24,,352,,43,2779644,,3568,36,,,,0,,possession,special,
43,,57,,31,,352,,57,2779794,,3568,16,,,,0,,possession,special,
55,,45,,45,,352,,45,2780245,,3568,104,,,,0,,possession,special,
50,,50,,68,,352,,50,2780872,,3568,154,,,,0,,possession,special,
47,,53,,90,,352,,53,2781541,,3568,209,,,,0,,possession,special,
43,,57,,23,,352,,57,2348276,,3569,31,,,,0,,possession,special,
37,,63,,45,,352,,63,2348671,,3569,103,,,,0,,possession,special,
30,,70,,69,,352,,70,2349127,,3569,163,,,,2,,possession,special,
43,,57,,76,,352,,57,2349236,,3569,179,,,,5,,possession,special,
40,,60,,90,2,352,,60,2349501,,3569,210,,,,2,,possession,special,
67,,33,,23,,352,,33,2348270,,3570,60,,,,1,,possession,special,
56,,44,,43,,352,,44,2348543,,3570,132,,,,0,,possession,special,
58,,42,,65,,352,,42,2349027,,3570,106,,,,0,,possession,special,
51,,49,,90,1,352,,49,2349483,,3570,202,,,,3,,possession,special,
